YYYY,MM,DD,Latitude,Longitude,AOD1,AOD3,STD3
2002,12,29,77.05,28.590999999999998,-1.0,0.391,0.06
2003,1,4,77.05,28.590999999999998,-1.0,1.274,-1.0
2003,1,6,77.05,28.590999999999998,1.37,1.285,0.272
2003,1,9,77.05,28.590999999999998,-1.0,1.739,-1.0
2003,1,12,77.05,28.590999999999998,0.76,0.727,0.040999999999999995
2003,1,13,77.05,28.590999999999998,0.43,0.503,0.071
2003,1,14,77.05,28.590999999999998,-1.0,0.807,0.059000000000000004
2003,1,15,77.05,28.590999999999998,0.95,0.9790000000000001,0.32
2003,1,21,77.05,28.590999999999998,-1.0,0.408,0.122
2003,1,22,77.05,28.590999999999998,-1.0,0.231,0.10300000000000001
2003,1,23,77.05,28.590999999999998,-1.0,0.536,0.162
2003,1,24,77.05,28.590999999999998,0.26,0.308,0.11599999999999999
2003,2,4,77.05,28.590999999999998,-1.0,0.32299999999999995,0.134
2003,2,5,77.05,28.590999999999998,-1.0,0.33,0.052000000000000005
2003,2,6,77.05,28.590999999999998,-1.0,0.28300000000000003,0.054000000000000006
2003,2,7,77.05,28.590999999999998,0.68,0.746,0.121
2003,2,9,77.05,28.590999999999998,0.3,0.295,0.066
2003,2,10,77.05,28.590999999999998,0.2,0.201,0.038
2003,2,11,77.05,28.590999999999998,0.28,0.301,0.086
2003,2,12,77.05,28.590999999999998,0.52,0.518,0.076
2003,2,13,77.05,28.590999999999998,0.45,0.45299999999999996,0.062
2003,2,14,77.05,28.590999999999998,-1.0,0.27699999999999997,0.053
2003,2,15,77.05,28.590999999999998,-1.0,0.345,0.026000000000000002
2003,2,20,77.05,28.590999999999998,0.25,0.32899999999999996,0.061
2003,2,21,77.05,28.590999999999998,-1.0,0.201,0.043
2003,2,22,77.05,28.590999999999998,-1.0,0.292,0.08199999999999999
2003,2,24,77.05,28.590999999999998,-1.0,0.611,0.141
2003,2,25,77.05,28.590999999999998,0.1,0.171,0.071
2003,2,26,77.05,28.590999999999998,-1.0,0.353,0.073
2003,2,28,77.05,28.590999999999998,-1.0,0.486,-1.0
2003,3,1,77.05,28.590999999999998,-1.0,0.695,0.18899999999999997
2003,3,2,77.05,28.590999999999998,0.43,0.461,0.136
2003,3,3,77.05,28.590999999999998,-1.0,0.614,0.153
2003,3,4,77.05,28.590999999999998,0.78,0.726,0.10800000000000001
2003,3,5,77.05,28.590999999999998,0.17,0.182,0.017
2003,3,6,77.05,28.590999999999998,0.11,0.171,0.054000000000000006
2003,3,7,77.05,28.590999999999998,0.18,0.183,0.009000000000000001
2003,3,9,77.05,28.590999999999998,-1.0,0.42200000000000004,0.16399999999999998
2003,3,10,77.05,28.590999999999998,0.48,0.491,0.013999999999999999
2003,3,12,77.05,28.590999999999998,-1.0,0.508,0.085
2003,3,13,77.05,28.590999999999998,0.96,0.9490000000000001,0.17
2003,3,15,77.05,28.590999999999998,-1.0,0.722,0.11900000000000001
2003,3,16,77.05,28.590999999999998,-1.0,0.441,0.034
2003,3,17,77.05,28.590999999999998,-1.0,0.6920000000000001,0.046
2003,3,18,77.05,28.590999999999998,-1.0,0.593,0.040999999999999995
2003,3,19,77.05,28.590999999999998,0.56,0.574,0.017
2003,3,20,77.05,28.590999999999998,0.33,0.37799999999999995,0.066
2003,3,21,77.05,28.590999999999998,-1.0,0.386,0.012
2003,3,22,77.05,28.590999999999998,0.4,0.39399999999999996,0.085
2003,3,24,77.05,28.590999999999998,0.41,0.41,0.10099999999999999
2003,3,30,77.05,28.590999999999998,-1.0,0.486,-1.0
2003,3,31,77.05,28.590999999999998,0.13,0.17,0.05
2003,4,1,77.05,28.590999999999998,-1.0,0.336,0.059000000000000004
2003,4,2,77.05,28.590999999999998,0.36,0.303,0.10300000000000001
2003,4,3,77.05,28.590999999999998,0.36,0.396,0.073
2003,4,4,77.05,28.590999999999998,-1.0,0.6729999999999999,-1.0
2003,4,5,77.05,28.590999999999998,-1.0,0.168,0.05
2003,4,6,77.05,28.590999999999998,0.3,0.28600000000000003,0.015
2003,4,7,77.05,28.590999999999998,0.18,0.172,0.085
2003,4,8,77.05,28.590999999999998,0.28,0.247,0.096
2003,4,9,77.05,28.590999999999998,-1.0,0.489,0.121
2003,4,10,77.05,28.590999999999998,-1.0,0.508,0.018000000000000002
2003,4,11,77.05,28.590999999999998,-1.0,0.626,0.05
2003,4,12,77.05,28.590999999999998,-1.0,0.44299999999999995,0.091
2003,4,13,77.05,28.590999999999998,-1.0,0.345,0.027000000000000003
2003,4,14,77.05,28.590999999999998,-1.0,0.513,-1.0
2003,4,15,77.05,28.590999999999998,-1.0,0.391,-1.0
2003,4,16,77.05,28.590999999999998,0.25,0.26899999999999996,0.139
2003,4,17,77.05,28.590999999999998,0.52,0.508,0.017
2003,4,18,77.05,28.590999999999998,-1.0,0.539,0.109
2003,4,19,77.05,28.590999999999998,-1.0,0.7,-1.0
2003,4,20,77.05,28.590999999999998,-1.0,0.519,0.024
2003,4,21,77.05,28.590999999999998,0.39,0.462,0.111
2003,4,22,77.05,28.590999999999998,0.25,0.237,0.016
2003,4,23,77.05,28.590999999999998,-1.0,0.364,0.151
2003,4,24,77.05,28.590999999999998,-1.0,0.449,0.019
2003,4,25,77.05,28.590999999999998,-1.0,0.467,0.135
2003,4,26,77.05,28.590999999999998,0.61,0.5489999999999999,0.087
2003,4,28,77.05,28.590999999999998,-1.0,0.461,0.08800000000000001
2003,4,29,77.05,28.590999999999998,-1.0,0.45,0.002
2003,4,30,77.05,28.590999999999998,0.35,0.37,0.16
2003,5,1,77.05,28.590999999999998,0.37,0.37799999999999995,0.023
2003,5,2,77.05,28.590999999999998,-1.0,0.315,0.121
2003,5,3,77.05,28.590999999999998,1.48,1.5119999999999998,0.06
2003,5,4,77.05,28.590999999999998,0.83,0.657,0.146
2003,5,5,77.05,28.590999999999998,-1.0,0.409,0.026000000000000002
2003,5,6,77.05,28.590999999999998,-1.0,0.9259999999999999,0.012
2003,5,7,77.05,28.590999999999998,-1.0,0.542,0.127
2003,5,8,77.05,28.590999999999998,-1.0,0.574,0.019
2003,5,9,77.05,28.590999999999998,-1.0,0.647,0.129
2003,5,10,77.05,28.590999999999998,0.55,0.547,0.031
2003,5,13,77.05,28.590999999999998,-1.0,0.669,0.045
2003,5,14,77.05,28.590999999999998,-1.0,0.35600000000000004,0.114
2003,5,15,77.05,28.590999999999998,0.63,0.625,0.027999999999999997
2003,5,16,77.05,28.590999999999998,-1.0,0.155,0.085
2003,5,17,77.05,28.590999999999998,0.43,0.439,0.006999999999999999
2003,5,18,77.05,28.590999999999998,-1.0,0.609,0.051
2003,5,19,77.05,28.590999999999998,1.95,2.0469999999999997,0.13699999999999998
2003,5,20,77.05,28.590999999999998,1.55,1.4569999999999999,0.149
2003,5,21,77.05,28.590999999999998,-1.0,1.819,0.32799999999999996
2003,5,23,77.05,28.590999999999998,-1.0,0.223,0.128
2003,5,24,77.05,28.590999999999998,-1.0,0.8009999999999999,0.043
2003,5,25,77.05,28.590999999999998,0.93,0.873,0.29600000000000004
2003,5,27,77.05,28.590999999999998,0.64,0.55,0.133
2003,5,28,77.05,28.590999999999998,-1.0,1.0170000000000001,0.23199999999999998
2003,5,29,77.05,28.590999999999998,-1.0,0.47200000000000003,0.040999999999999995
2003,5,30,77.05,28.590999999999998,-1.0,0.332,0.091
2003,5,31,77.05,28.590999999999998,-1.0,0.532,0.046
2003,6,1,77.05,28.590999999999998,-1.0,0.384,0.16399999999999998
2003,6,2,77.05,28.590999999999998,0.64,0.655,0.031
2003,6,3,77.05,28.590999999999998,-1.0,0.546,0.10400000000000001
2003,6,4,77.05,28.590999999999998,-1.0,0.7759999999999999,-1.0
2003,6,5,77.05,28.590999999999998,-1.0,1.645,0.33399999999999996
2003,6,6,77.05,28.590999999999998,-1.0,1.972,0.06
2003,6,7,77.05,28.590999999999998,-1.0,1.7719999999999998,0.016
2003,6,8,77.05,28.590999999999998,0.7,0.736,0.066
2003,6,10,77.05,28.590999999999998,2.01,2.189,0.19699999999999998
2003,6,11,77.05,28.590999999999998,-1.0,2.073,0.059000000000000004
2003,6,12,77.05,28.590999999999998,-1.0,0.721,0.048
2003,6,14,77.05,28.590999999999998,0.42,0.436,0.026000000000000002
2003,6,15,77.05,28.590999999999998,0.33,0.337,0.07200000000000001
2003,6,16,77.05,28.590999999999998,-1.0,0.8190000000000001,-1.0
2003,6,17,77.05,28.590999999999998,-1.0,0.82,0.316
2003,6,21,77.05,28.590999999999998,-1.0,0.833,-1.0
2003,6,28,77.05,28.590999999999998,2.14,1.982,0.228
2003,7,2,77.05,28.590999999999998,-1.0,1.157,-1.0
2003,7,22,77.05,28.590999999999998,-1.0,0.9790000000000001,-1.0
2003,8,7,77.05,28.590999999999998,-1.0,0.685,-1.0
2003,8,9,77.05,28.590999999999998,0.93,0.9670000000000001,0.047
2003,8,20,77.05,28.590999999999998,-1.0,0.8540000000000001,0.054000000000000006
2003,8,22,77.05,28.590999999999998,-1.0,0.765,-1.0
2003,9,19,77.05,28.590999999999998,-1.0,0.753,0.068
2003,9,22,77.05,28.590999999999998,-1.0,0.445,-1.0
2003,9,27,77.05,28.590999999999998,-1.0,0.7759999999999999,0.037000000000000005
2003,9,28,77.05,28.590999999999998,0.62,0.7440000000000001,0.268
2003,9,29,77.05,28.590999999999998,-1.0,0.782,0.048
2003,9,30,77.05,28.590999999999998,0.21,0.191,0.08
2003,10,1,77.05,28.590999999999998,0.36,0.335,0.027999999999999997
2003,10,3,77.05,28.590999999999998,-1.0,0.21100000000000002,0.065
2003,10,4,77.05,28.590999999999998,0.14,0.221,0.049
2003,10,5,77.05,28.590999999999998,0.32,0.271,0.054000000000000006
2003,10,6,77.05,28.590999999999998,-1.0,0.5670000000000001,0.084
2003,10,7,77.05,28.590999999999998,0.15,0.355,0.235
2003,10,8,77.05,28.590999999999998,-1.0,0.579,0.063
2003,10,9,77.05,28.590999999999998,0.68,0.946,0.191
2003,10,10,77.05,28.590999999999998,-1.0,0.7070000000000001,0.15
2003,10,11,77.05,28.590999999999998,1.29,1.021,0.20600000000000002
2003,10,12,77.05,28.590999999999998,0.3,0.289,0.015
2003,10,14,77.05,28.590999999999998,0.22,0.297,0.084
2003,10,16,77.05,28.590999999999998,0.94,0.406,0.268
2003,10,18,77.05,28.590999999999998,-1.0,2.463,0.693
2003,10,19,77.05,28.590999999999998,-1.0,2.424,0.19699999999999998
2003,10,20,77.05,28.590999999999998,-1.0,0.584,0.07200000000000001
2003,10,22,77.05,28.590999999999998,-1.0,1.12,-1.0
2003,10,23,77.05,28.590999999999998,2.42,2.2640000000000002,0.716
2003,10,24,77.05,28.590999999999998,-1.0,0.515,0.043
2003,10,25,77.05,28.590999999999998,0.48,0.5770000000000001,0.076
2003,10,26,77.05,28.590999999999998,0.56,0.565,0.111
2003,10,27,77.05,28.590999999999998,2.19,2.083,0.266
2003,10,28,77.05,28.590999999999998,0.69,0.718,0.33299999999999996
2003,10,29,77.05,28.590999999999998,-1.0,0.883,0.044000000000000004
2003,10,30,77.05,28.590999999999998,0.71,0.8390000000000001,0.15
2003,10,31,77.05,28.590999999999998,0.95,0.9079999999999999,0.043
2003,11,2,77.05,28.590999999999998,-1.0,0.365,0.024
2003,11,3,77.05,28.590999999999998,0.89,0.7859999999999999,0.154
2003,11,4,77.05,28.590999999999998,0.34,0.36200000000000004,0.055999999999999994
2003,11,5,77.05,28.590999999999998,0.74,0.725,0.027999999999999997
2003,11,6,77.05,28.590999999999998,0.33,0.33799999999999997,0.084
2003,11,7,77.05,28.590999999999998,-1.0,0.629,-1.0
2003,11,8,77.05,28.590999999999998,0.28,0.33299999999999996,0.046
2003,11,10,77.05,28.590999999999998,0.35,0.359,0.049
2003,11,11,77.05,28.590999999999998,-1.0,0.37,0.068
2003,11,12,77.05,28.590999999999998,0.79,0.794,0.11199999999999999
2003,11,13,77.05,28.590999999999998,0.59,0.662,0.086
2003,11,17,77.05,28.590999999999998,-1.0,0.8909999999999999,0.1
2003,11,18,77.05,28.590999999999998,0.63,0.6579999999999999,0.019
2003,11,19,77.05,28.590999999999998,0.43,0.41200000000000003,0.084
2003,11,21,77.05,28.590999999999998,0.33,0.26,0.061
2003,11,22,77.05,28.590999999999998,0.38,0.508,0.142
2003,11,23,77.05,28.590999999999998,0.63,0.665,0.04
2003,11,25,77.05,28.590999999999998,-1.0,0.331,0.018000000000000002
2003,11,26,77.05,28.590999999999998,0.17,0.218,0.059000000000000004
2003,11,27,77.05,28.590999999999998,-1.0,0.377,0.11199999999999999
2003,11,29,77.05,28.590999999999998,0.5,0.467,0.09300000000000001
2003,11,30,77.05,28.590999999999998,0.53,0.5489999999999999,0.05
2003,12,1,77.05,28.590999999999998,0.36,0.366,0.06
2003,12,3,77.05,28.590999999999998,-1.0,0.428,0.29100000000000004
2003,12,4,77.05,28.590999999999998,-1.0,0.529,0.07400000000000001
2003,12,5,77.05,28.590999999999998,-1.0,0.555,0.19
2003,12,6,77.05,28.590999999999998,0.34,0.28600000000000003,0.055
2003,12,7,77.05,28.590999999999998,0.48,0.46,0.042
2003,12,8,77.05,28.590999999999998,-1.0,0.542,0.095
2003,12,10,77.05,28.590999999999998,1.03,1.099,0.099
2003,12,11,77.05,28.590999999999998,-1.0,2.742,0.039
2003,12,13,77.05,28.590999999999998,-1.0,0.659,0.064
2003,12,14,77.05,28.590999999999998,-1.0,0.743,0.08
2003,12,19,77.05,28.590999999999998,-1.0,1.507,-1.0
2003,12,25,77.05,28.590999999999998,0.67,0.7070000000000001,0.040999999999999995
2004,1,1,77.05,28.590999999999998,-1.0,1.83,-1.0
2004,1,2,77.05,28.590999999999998,-1.0,1.749,0.764
2004,1,4,77.05,28.590999999999998,-1.0,0.57,-1.0
2004,1,7,77.05,28.590999999999998,-1.0,0.384,0.045
2004,1,8,77.05,28.590999999999998,-1.0,0.355,0.04
2004,1,10,77.05,28.590999999999998,-1.0,0.449,0.026000000000000002
2004,1,11,77.05,28.590999999999998,0.49,0.49700000000000005,0.09699999999999999
2004,1,12,77.05,28.590999999999998,0.35,0.377,0.038
2004,1,13,77.05,28.590999999999998,0.5,0.502,0.11599999999999999
2004,1,15,77.05,28.590999999999998,-1.0,0.565,0.08800000000000001
2004,1,17,77.05,28.590999999999998,-1.0,0.856,0.016
2004,1,27,77.05,28.590999999999998,0.5,0.5489999999999999,0.051
2004,1,29,77.05,28.590999999999998,0.37,0.49200000000000005,0.14800000000000002
2004,2,2,77.05,28.590999999999998,-1.0,0.204,0.02
2004,2,3,77.05,28.590999999999998,0.13,0.159,0.07200000000000001
2004,2,5,77.05,28.590999999999998,0.22,0.272,0.077
2004,2,6,77.05,28.590999999999998,0.37,0.355,0.04
2004,2,7,77.05,28.590999999999998,0.11,0.131,0.027000000000000003
2004,2,8,77.05,28.590999999999998,-1.0,0.257,0.046
2004,2,9,77.05,28.590999999999998,-1.0,0.289,0.038
2004,2,10,77.05,28.590999999999998,0.69,0.84,0.17300000000000001
2004,2,11,77.05,28.590999999999998,1.32,1.082,0.175
2004,2,13,77.05,28.590999999999998,0.23,0.251,0.027000000000000003
2004,2,14,77.05,28.590999999999998,0.16,0.183,0.059000000000000004
2004,2,15,77.05,28.590999999999998,-1.0,0.363,0.03
2004,2,16,77.05,28.590999999999998,0.21,0.258,0.098
2004,2,17,77.05,28.590999999999998,-1.0,0.5589999999999999,0.10099999999999999
2004,2,18,77.05,28.590999999999998,-1.0,0.564,0.055999999999999994
2004,2,19,77.05,28.590999999999998,-1.0,1.011,0.11599999999999999
2004,2,20,77.05,28.590999999999998,-1.0,0.222,0.023
2004,2,21,77.05,28.590999999999998,0.25,0.27899999999999997,0.114
2004,2,22,77.05,28.590999999999998,0.35,0.37,0.033
2004,2,26,77.05,28.590999999999998,0.19,0.213,0.106
2004,2,27,77.05,28.590999999999998,0.37,0.373,0.006999999999999999
2004,2,28,77.05,28.590999999999998,0.35,0.314,0.14300000000000002
2004,2,29,77.05,28.590999999999998,0.15,0.152,0.006
2004,3,1,77.05,28.590999999999998,0.03,0.075,0.042
2004,3,3,77.05,28.590999999999998,-1.0,0.11900000000000001,0.040999999999999995
2004,3,4,77.05,28.590999999999998,-1.0,0.139,0.09699999999999999
2004,3,5,77.05,28.590999999999998,-1.0,0.271,0.006
2004,3,6,77.05,28.590999999999998,0.16,0.215,0.087
2004,3,7,77.05,28.590999999999998,-1.0,0.19699999999999998,0.016
2004,3,8,77.05,28.590999999999998,0.51,0.523,0.172
2004,3,9,77.05,28.590999999999998,0.3,0.322,0.08800000000000001
2004,3,10,77.05,28.590999999999998,0.43,0.523,0.08199999999999999
2004,3,11,77.05,28.590999999999998,-1.0,0.373,0.11699999999999999
2004,3,12,77.05,28.590999999999998,-1.0,0.715,0.107
2004,3,14,77.05,28.590999999999998,-1.0,0.413,0.019
2004,3,15,77.05,28.590999999999998,0.26,0.302,0.131
2004,3,16,77.05,28.590999999999998,0.41,0.402,0.012
2004,3,17,77.05,28.590999999999998,-1.0,0.151,0.055999999999999994
2004,3,18,77.05,28.590999999999998,0.25,0.267,0.05
2004,3,19,77.05,28.590999999999998,0.4,0.425,0.022000000000000002
2004,3,20,77.05,28.590999999999998,0.1,0.14,0.039
2004,3,22,77.05,28.590999999999998,-1.0,0.515,0.031
2004,3,23,77.05,28.590999999999998,0.71,0.701,0.036000000000000004
2004,3,24,77.05,28.590999999999998,0.12,0.20199999999999999,0.064
2004,3,25,77.05,28.590999999999998,-1.0,0.408,0.07400000000000001
2004,3,26,77.05,28.590999999999998,0.33,0.32299999999999995,0.06
2004,3,27,77.05,28.590999999999998,0.23,0.27,0.031
2004,3,28,77.05,28.590999999999998,0.38,0.37799999999999995,0.033
2004,3,29,77.05,28.590999999999998,0.22,0.217,0.09699999999999999
2004,3,30,77.05,28.590999999999998,-1.0,0.518,-1.0
2004,3,31,77.05,28.590999999999998,0.2,0.209,0.05
2004,4,2,77.05,28.590999999999998,0.34,0.32899999999999996,0.11800000000000001
2004,4,3,77.05,28.590999999999998,-1.0,0.294,0.062
2004,4,4,77.05,28.590999999999998,-1.0,0.45299999999999996,0.064
2004,4,5,77.05,28.590999999999998,-1.0,0.506,0.095
2004,4,7,77.05,28.590999999999998,-1.0,0.382,0.073
2004,4,11,77.05,28.590999999999998,0.3,0.32,0.037000000000000005
2004,4,12,77.05,28.590999999999998,0.41,0.414,-1.0
2004,4,13,77.05,28.590999999999998,0.32,0.306,0.013999999999999999
2004,4,14,77.05,28.590999999999998,-1.0,0.27,0.136
2004,4,17,77.05,28.590999999999998,-1.0,1.544,0.08800000000000001
2004,4,18,77.05,28.590999999999998,1.14,1.075,0.20600000000000002
2004,4,19,77.05,28.590999999999998,-1.0,0.545,0.086
2004,4,23,77.05,28.590999999999998,-1.0,0.544,0.14300000000000002
2004,4,24,77.05,28.590999999999998,0.57,0.637,0.075
2004,4,25,77.05,28.590999999999998,0.46,0.433,0.223
2004,4,26,77.05,28.590999999999998,-1.0,0.509,0.028999999999999998
2004,4,27,77.05,28.590999999999998,0.52,0.552,0.11
2004,5,1,77.05,28.590999999999998,-1.0,1.2790000000000001,0.10099999999999999
2004,5,2,77.05,28.590999999999998,0.95,0.8540000000000001,0.17600000000000002
2004,5,3,77.05,28.590999999999998,-1.0,0.455,0.024
2004,5,4,77.05,28.590999999999998,-1.0,0.636,0.10800000000000001
2004,5,5,77.05,28.590999999999998,0.55,0.54,0.023
2004,5,6,77.05,28.590999999999998,0.49,0.498,0.038
2004,5,7,77.05,28.590999999999998,0.31,0.314,0.025
2004,5,8,77.05,28.590999999999998,-1.0,0.514,0.04
2004,5,10,77.05,28.590999999999998,-1.0,0.292,0.034
2004,5,11,77.05,28.590999999999998,-1.0,0.384,0.11
2004,5,15,77.05,28.590999999999998,-1.0,0.377,0.059000000000000004
2004,5,16,77.05,28.590999999999998,-1.0,0.6729999999999999,-1.0
2004,5,18,77.05,28.590999999999998,-1.0,0.359,0.053
2004,5,19,77.05,28.590999999999998,2.29,2.202,0.192
2004,5,20,77.05,28.590999999999998,1.51,1.5659999999999998,0.257
2004,5,21,77.05,28.590999999999998,0.61,0.605,0.052000000000000005
2004,5,22,77.05,28.590999999999998,0.7,0.758,0.153
2004,5,23,77.05,28.590999999999998,-1.0,2.342,0.065
2004,5,24,77.05,28.590999999999998,-1.0,0.857,0.05
2004,5,29,77.05,28.590999999999998,0.46,0.48,0.054000000000000006
2004,5,30,77.05,28.590999999999998,-1.0,0.605,0.071
2004,5,31,77.05,28.590999999999998,-1.0,0.507,0.255
2004,6,1,77.05,28.590999999999998,-1.0,0.114,-1.0
2004,6,2,77.05,28.590999999999998,-1.0,1.35,-1.0
2004,6,3,77.05,28.590999999999998,-1.0,1.062,-1.0
2004,6,6,77.05,28.590999999999998,0.41,0.41100000000000003,-1.0
2004,6,7,77.05,28.590999999999998,-1.0,0.754,0.145
2004,6,8,77.05,28.590999999999998,-1.0,1.774,-1.0
2004,6,17,77.05,28.590999999999998,-1.0,0.18,-1.0
2004,6,19,77.05,28.590999999999998,-1.0,2.6639999999999997,0.5529999999999999
2004,6,21,77.05,28.590999999999998,0.5,0.546,0.11
2004,6,28,77.05,28.590999999999998,0.52,0.43799999999999994,0.187
2004,6,30,77.05,28.590999999999998,-1.0,0.45799999999999996,0.032
